id	US-1421005	US-1421094	US-1421095	US-1420999	US-1421000	US-1421010	US-1421096	US-1421097	US-1421098	US-1421001	US-1421002	US-1421004
ENSG00000264181	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000120948	282.3128967	204.0854034	368	355.7148132	418.449585	419.9984131	229.2942963	192	238	450.3257141	494.9999084	554.1472778
ENSG00000277726	24.02420044	14.18019962	9.17E-06	14.84389973	5.364500046	0.0021	0.950699985	6.51E-21	7.55E-36	18.16799927	8.57E-05	7.634300232
ENSG00000009724	296	248	411	302	304	296	233	199	218	350	304	295
ENSG00000271895	4.662899971	2.734400034	9	8.441399574	10.18589973	7.999499798	6.755000114	7	3	10.50629997	9	14.21829987
ENSG00000116649	34	35	63	65	60	49	49	29	45	75	65	75
ENSG00000171824	175	190	287	271	276	266	146	118	157	263	288	272
ENSG00000226849	0	1	0	1	2	3	0	1	0	0	0	0
ENSG00000230337	1	2	2	2	2	8	0	0	2	3	3	4
ENSG00000198793	1233.000122	1301.000122	2058	1362.000122	1496	1462	1139	789	1051	1562	1586	1596.000122
ENSG00000225602	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000253086	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171819	64	95	117	146	89	141	34	34	42	46	74	73
ENSG00000207451	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238173	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000120942	156	154	240	167	190	176	130	103	158	211	217	274
ENSG00000238199	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224338	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204624	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235643	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116661	379	424	802.9998779	689.0001221	764	571.0001221	355	287	329	745.0001221	676	645
ENSG00000132879	71.35389709	69	114	121	164	102.7584	66.03369904	52	71	136.4163971	120.3740005	104
ENSG00000116663	82.64610291	118	180	128	132	103.2416	106.966301	85	94	139.5836029	143.6259003	125
ENSG00000116670	127	115	207	172	126	126	88	66	94	175	159	139
ENSG00000162490	0	2	0	0	0	0	1	1	0	0	1	0
ENSG00000177674	22	28	28	27	31	24	27	19	21	41	36	14
ENSG00000215910	0	1	0	0	0	0	1	0	0	0	0	1
ENSG00000177553	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000177000	105	103	123	103	104	83	110	82	109	131	119	140
ENSG00000011021	105	76	107	83	92	105.9974976	102	69.90679932	89	88	109	81.90219879
ENSG00000242349	1	1	2	1	5	3.008599997	0	2.093199968	2	1	3	6.097799778
ENSG00000276470	0	0	0	0	0	0.996299982	0	0	0	0	0	0
ENSG00000278852	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000175206	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275915	0	0	0	0	0	0.997699976	0	0	0	0	0	0
ENSG00000120937	0	0	0	0	1	0	0	0	0	0	0	1
ENSG00000224904	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199347	3	5	7	5	11	5	3	3	6	8	4	4
ENSG00000201801	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116685	159.4358978	203.6607971	345	248.6716003	247.6943054	154.7906036	219.763504	147.2265015	185	261	271.4587097	223.5527954
ENSG00000083444	262	221	449	355	307	294	255	186	245	417	384	342
ENSG00000116688	529	491	815	609	590	557	435	319	459	758	690	737
ENSG00000270914	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116691	14	18	18	40	21	14	18	10	17	27	33	29
ENSG00000202461	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276869	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243539	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000120949	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201135	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227875	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275459	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000028137	32	46	62	62	52	48	39	30	22	59	63	65
ENSG00000263676	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225196	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252969	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000048707	605.0001221	557	939.0001221	962.0001221	1020.999878	1088	554.9998779	402	497	980	1058	1122
ENSG00000239149	2.169399977	1.94630003	5.361599922	1.031000018	2.307800055	2.44630003	1.44630003	1.084699988	0.169400007	0.94630003	1.392500043	2.807800055
ENSG00000229484	1	0	1	0	0	0	0	0	1	1	1	0
ENSG00000162496	395	450	680	424	432	391	341	283	358	556	562.0001221	596.9998779
ENSG00000221340	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276830	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272482	1	0	2	0	0	1	2	1	1	2	4	3
ENSG00000204518	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226166	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188984	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000157330	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000116726	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116721	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228338	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239810	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231103	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179172	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000120952	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243073	0	0	0	1.79E-22	0	0	0	0	0	0	0	0
ENSG00000187545	3	1.29E-06	3	2.97E-35	5.71449995	4.520500183	0	1.29E-06	0	0	0	1.29E-06
ENSG00000204510	0.983299971	0	0	0	0	0	0.983299971	0	0	0	0	0
ENSG00000207434	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234064	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232423	0	0	0	0.33160001	0	0	0	0	0	0	0	0
ENSG00000274178	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274764	0	0	0	4.07E-16	0	0	0	0	0	0	0	0
ENSG00000229571	0	0	0	0.0007	0	0	0	0	0	0	0	0
ENSG00000277058	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277862	0.665899992	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236179	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179412	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229978	0.334100008	0	1	0	0	1	1	0	0	0	0	0
ENSG00000233336	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204505	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275774	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276142	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250894	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270601	0	0	0	0.667699993	0	0	0	0	0	0	0	0
ENSG00000231219	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207511	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000182330	0.0167	0	0	0	0	0	0.0167	0	0	0	0	0
ENSG00000204501	0	0	0	6.68E-11	0	0	0	0	0	0	0	0
ENSG00000237700	6.29E-30	1	6.29E-30	7	3.28550005	2.479500055	0	1	0	1	0	1
ENSG00000228229	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204481	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204480	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204479	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204478	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162494	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259961	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215909	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162493	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222952	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266358	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237445	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253085	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116731	117	114	160	162	161	195	99	73	101	179	213	228
ENSG00000252151	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231606	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234593	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000189337	1	1	1	2	1	0	2	1	0	0	4	2
ENSG00000235829	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000175147	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171729	0	0	0	2	1	0	0	0	0	0	0	0
ENSG00000204464	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215720	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278480	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000142621	1	0	0	0	0	0	1	2	0	0	2	0
ENSG00000233485	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236045	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228140	0	0	0	0	0	0	0	0	1	0	0	2
ENSG00000142634	36	35	46	51	50	57	34	34	30	41	47	44
ENSG00000162438	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000142615	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215704	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000132906	18	16	29	27	35	22	23	15	26	40	29	26
ENSG00000116138	89	87	155	110	121	153	94	63	63	166	173	164
ENSG00000251866	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272510	0	1	1	1	0	1	2	1	1	1	0	0
ENSG00000116771	361	355	621	336	339	349	330	223	280	398	401	394
ENSG00000237301	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235084	1.09920001	2.171000004	1.067700028	2.230400085	0	0	1.47E-17	0	0	1.123200059	1.072100043	3.188899994
ENSG00000252417	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236500	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197312	569.3399048	473.6306152	816.0375977	600.3004761	633.2451782	777.4191284	471.2113953	309.8387146	437.3557129	861.7733154	936.4656982	913.4492798
ENSG00000215695	70.66010284	69.36940002	106.9624023	41.69950104	44.75479889	20.5807991	43.77859879	34.16130066	42.64429855	82.22669983	66.53430176	55.55059814
ENSG00000271742	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116786	134	120	186	210	195	178	120	98	110	240	216	204
ENSG00000264048	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237938	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162461	3	1	3	8	8	4	2	4	2	7	5	10
ENSG00000224459	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000162460	62	70	97	54	68	52	64	43	56	75	73	80
ENSG00000162458	54.58560181	43	81	93	109	82	50	39	53	101.969902	71	75
ENSG00000224321	0	0	0	0	0	0	1.006399989	0	0	0	0	0
ENSG00000233954	3.699899912	1.326900005	1.309599996	1.690500021	2.566400051	3.135699987	1.411599994	0	3.303100109	1.307800055	3.879699945	2.484100103
ENSG00000178715	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179743	3	5	11	5	5	4	4	3	5	2	3	10
ENSG00000065526	352	320	455	468	462	503	282	231	289	502	597	624
ENSG00000270620	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116809	38	28	40	51	60	39	25	24	32	62	62	65
ENSG00000234607	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231353	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275503	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224966	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183888	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233078	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173641	0	0	0	0	2	0	0	0	0	2	0	0
ENSG00000186510	1	0	1	0	1	0	0	0	0	2	0	0
ENSG00000232456	0	0	0	2	1	1	0	0	0	0	1	0
ENSG00000184908	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000185519	0	1	1	1	3	6	1	0	2	8	4	4
ENSG00000142627	92	116	139	136	127	91	92	65	70	127	113	104
ENSG00000227959	3	1	1	2	3	0	1	0	4	0	4	1
ENSG00000224621	1	0	0	1	0	0	2	1	0	0	1	1
ENSG00000234166	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000142632	3	2	8	3	8	2	2	0	4	8	2	4
ENSG00000237276	0	2	4	3	2	2	0	0	1	3	1	2
ENSG00000132881	9	9	15	8	8	12	6	3	5	11	14	8
ENSG00000233929	0	0	0	1	0	0	0	0	1	1	0	0
ENSG00000037637	138	164	250	188	225	183	122.2164993	115	142	273	256	271
ENSG00000055070	282	287	441	431	459	404	263	161	223	501	475	524
ENSG00000226457	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187144	1	1	5	4	5	7	0	1	2	7	2	4
ENSG00000157191	80	56	114	112	140	121	71	37	76	124	142	96
ENSG00000226029	0	2	1	6	7	3	1	2	3	5	3	6
ENSG00000080947	6	6	4	11	11	13	5	5	8	10	12	13.32380009
ENSG00000206652	3105.44165	3773.838867	5985.171875	3235.661865	5490.520996	4686.666016	3621.983643	2713.916016	3274.188965	2838.970947	4277.619629	5116.05127
ENSG00000261135	5	6	6	5	5	15	5	1	2	7	14	12
ENSG00000224174	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233421	1	1	1	0	0.871399999	0	0	0	0	0	0	0
ENSG00000277344	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225710	1.049399972	0	0	2	0	2.079099894	0	1.073199987	0	0	1.075099945	0
ENSG00000266584	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000219481	384.447113	335.4317017	593.0391846	538.2907715	625.3135986	611.3925781	286.8652039	233.8838043	273.4708862	606.409729	592.772522	562.3364868
ENSG00000271732	1	1	2	1	1	3	1	1	0	2	4	6
ENSG00000215908	111.4642029	94.85220337	138.8838959	147.4149017	147.8580933	173.6755066	102.7671967	70.94010162	99.66040039	160.4817047	190.9299011	186.9107056
ENSG00000186301	193.0569	106.9207001	168.8509979	235.7494049	203.6817017	250.5818024	190.8742981	120.2076035	123.8377991	218.3804932	249.2162933	202.8450012
ENSG00000207513	3105.44165	3842.625977	5784.470215	3509.915527	5490.520996	4686.666016	3621.983643	2863.351318	3089.605469	2838.970947	4277.619629	5116.05127
ENSG00000237847	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264742	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236698	2.75E-09	4.055799961	12.75769997	3.793100119	1.19E-32	4.082900047	1.95E-07	3.60E-19	5.0072999	3.480799913	4.276100159	10.5777998
ENSG00000268869	7	2	5	5	3.167299986	2	2	2	3	6	4	7
ENSG00000268991	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000058453	21.53580093	18.14780045	25.11619949	30.58510017	21.14189911	19.32439995	21.23279953	15.05990028	20.33959961	27.5182991	20.07010078	28.76539993
ENSG00000207389	656.928894	1073.241333	1721.245239	801.6264038	1490.055298	1281.730591	1032.762939	1174.582886	1915.197754	1026.265259	1217.291016	1295.787109
ENSG00000227684	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000186715	172.008606	93.99949646	119.8294983	180.0285034	167.740799	213.4842072	113.9247971	76.55970001	94.33439636	143.9828033	172.1042938	198.4167023
ENSG00000223643	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230239	0	0	0	0	2	0.0005	0	0	0	0	1.89E-07	0
ENSG00000263811	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228549	0	1	0	0	1.128600001	0	1	0	2	1	0	1
ENSG00000277234	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238142	8	7	14	10	9	9.834899902	3	2	2	7	6	15
ENSG00000235241	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207005	199.7960968	188.4369965	221.5865936	215.1799927	215.3403015	197.7568054	117.8439026	71.52559662	60.9231987	68.65840149	189.8108063	215.1772003
ENSG00000272426	0	1	0	0	1	0	1	0	1	2	1	2
ENSG00000117122	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000226526	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000159363	18	21	26	42	30	23	24	14	21	44	28	26
ENSG00000117118	633.0001221	692.9998779	1311	559	614	603.0001221	473	376	458	637	691	680
ENSG00000117115	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204362	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000142623	3	1	0	3	1	4	3	2	2	3	6	7
ENSG00000142619	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266634	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000159339	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276747	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227751	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179051	75	55	62	101	105	92	61	39	46	100	94	97
ENSG00000266727	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000074964	561	409	561	598	595.0001221	499	563	328	443	654	649	639.9998779
ENSG00000236648	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278471	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000117148	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261781	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000117154	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230035	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225387	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179023	166	151	280	165	153	148	182	118	145	203	223	230
ENSG00000235282	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225478	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000009709	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000179002	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255275	2.94E-44	0	1.00E-39	2.384799957	1.62E-35	0	2.675499916	7.02E-32	9.80E-38	4.45E-29	4.51E-29	1.31E-40
ENSG00000159423	1008	1018	1604	928.2764282	944.9998779	769	855.1885986	663	860.9998779	896.9998779	834.0001221	833
ENSG00000265606	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221662	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000169991	23	34	44	49.33869934	41	51	18.13579941	22	37	64	55	32
ENSG00000272084	7.461699963	3.264300108	6.504000187	5.539800167	7.464399815	10.71409988	5.243199825	7.630099773	5.271299839	5.243700027	7.518300056	9.480799675
ENSG00000127481	1995.53833	1842.735718	2836.49585	2110.459961	2219.535645	2050.285889	1810.756714	1325.369995	1649.72876	2417.756104	2491.481689	2523.519287
ENSG00000230424	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000127463	235	232	366	295	335	303	219	129	173	346	328	350
ENSG00000053372	42	46	50	63	56	46	20	18	36	53	63	65
ENSG00000211454	153.0993042	86.70300293	141.4716034	202.660202	191.1730042	167.603302	122.6909027	66.0983963	91.65399933	230.032196	227.8157043	239.2713013
ENSG00000162482	618.5388184	772.6323242	1202.387695	487.5179138	418.1593018	369.2619019	589.1431885	483.5762024	597.1809082	461.167511	491.5757141	518.0463867
ENSG00000270728	0	1	1	0	0	0	1	1	1	0	3	0
ENSG00000053371	120.3619003	139.6647034	255.1407013	135.8220062	153.6676941	126.134903	113.165802	115.3255005	119.1651001	151.800293	160.6085968	161.6822052
ENSG00000200403	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000040487	45	34	48	69	68	46	35	43	43	109	97	99
ENSG00000077549	256	175	322	224	298	318	205	146	185	296	312	302
ENSG00000240490	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201609	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235185	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173436	52.47890091	56.57450104	63	83	84.58989716	97	39.84000015	40	42.2643013	92	99.99990082	106.6965027
ENSG00000270136	1.969300032	0.529799998	1.05E-12	2.003000021	0.590699971	7.06E-11	0.538999975	2.964400053	5.563799858	3.00E-10	0.0063	0.360500008
ENSG00000226396	1	1	0	1	3	3.429800034	1	0	0	2	3.008699894	1.205600023
ENSG00000158747	5.551799774	8.895700455	15	29.99699974	30.81940079	30	9.62100029	1.035599947	7.171899796	27	29.99379921	24.94300079
ENSG00000158748	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162542	32	17	36	36	28	26	29	22	23	42	32	28
ENSG00000178828	1	0	0	2	4	0	0	1	0	2	1	0
ENSG00000235434	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000169914	18	20	20	47	55	49	24	22	24	49	56	63
ENSG00000188784	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242688	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188257	7	5	9	5	5	4	2	5	7	3	2	1
ENSG00000127472	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000117215	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000158786	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227066	0	1	4	4	3	7	4	2	2	4	7	4
ENSG00000187980	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225986	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162543	28	39	52	35	29	41	27	11	13	24	37	32
ENSG00000228105	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000158816	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226664	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236963	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226487	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162545	140	115	196	175	226	265	125	60	81	236	210	225
ENSG00000090432	65	83	129	119	110	83	69	63	74	161	157	121
ENSG00000215520	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183114	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000158825	35	34	57	35	37	47	22	21	20	26	35	35
ENSG00000158828	639	644	979.0001221	790	791	708	570	424	505	851	793	772
ENSG00000273695	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000117242	15.35929966	17.44070053	22.80699921	20.56290054	18.58839989	33.14670181	11.44449997	15.50500011	12.40369987	40.19449997	40.58980179	29.95079994
ENSG00000244038	262.640686	291.5593872	482.1929932	369.4371033	387.4117126	309.853302	272.5555115	186.4949951	281.5963135	433.8055115	389.4101868	386.0491943
ENSG00000117245	11	6	15	8	6	3	8	8	6	2	7	4
ENSG00000235432	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000189410	1	1	1	1	3	3	3	1	4	4	9	8
ENSG00000233069	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000127483	342	322	471	395	470.6554871	480	299.9999084	188	260	520.9998779	528.0001221	517
ENSG00000203394	2	0	0	0	0	0	0	0	0	1	0	0
ENSG00000075151	246	201	414	310	308	335	245	145	218	325	353	333
ENSG00000251914	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221808	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233072	0	0	0	1	0	2	1	1	0	1	0	1
ENSG00000236073	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235112	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000117298	112	101	160	130	146	156	78	74	88	157	143	139
ENSG00000236936	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231105	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236216	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228823	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236009	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227001	1	0	1	0	0	1.242599964	0	0	1	1	0	0
ENSG00000187952	0	2.666100025	1.404099941	1.648699999	2.594500065	0	1.659999967	0	1.707299948	1.453099966	2.924400091	2.9454
ENSG00000186543	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000142794	17.03289986	20.08469963	22.24729919	19.54249954	30.39509964	28.13579941	10.0770998	12.07989979	16.22220039	20.10449982	20.20929909	33.26599884
ENSG00000176378	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162551	16	21	37	17	15	7	12	19	12	15	21	13
ENSG00000233431	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221781	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000076864	38	34	39	35	38	44	34	23	43	54	42	42
ENSG00000090686	169	127	221	199	237	260	161	115	126	231	268	265
ENSG00000231978	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187942	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000142798	22	15	20	16	15	17	17	11	15	13	14	20
ENSG00000232037	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000219073	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273610	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201919	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000142789	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278124	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201273	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228397	0	1	0	0	0	0	0	1	0	1	0	1
ENSG00000218510	11	15	33	23	14	17	10	18	16	25	22	21
ENSG00000070831	940.5283813	1011.445374	1807.684448	1407.620117	1565.379517	1763.625366	706.9116211	529.9088135	724.5264282	1653.257935	1725.994019	1827.651611
ENSG00000230068	0	0	2	4	2	4	1	0	0	6	4	9
ENSG00000271428	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271840	3	2	0	9	9	8	2	1	0	9	6	9
ENSG00000162552	1	1	0	1	0	0	0	2	0	2	3	1
ENSG00000266564	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234397	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000184677	73	70	120	131	169	136	86	58	75	214	209	191
ENSG00000237200	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000070886	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276835	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173372	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000159189	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173369	0	0	1	1	0	0	0	2	0	0	0	0
ENSG00000133216	1	0	1	0	1	0	0	1	0	1	1	0
ENSG00000265422	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000216157	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225952	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264014	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272796	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215906	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227868	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000004487	143	128	232	185	212	241	120	95	125	196	231	230
ENSG00000240553	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263793	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266802	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000169641	130	123	201	174	189	175	98	93	89	224	217	226
ENSG00000229010	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206935	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252578	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179546	1	0	0	0	1	0	1	0	1	1	2	0
ENSG00000215381	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261326	31	21	36	63	45	60	36	34	20	78	77	89
